"","id_student","dataplus","dualpane","forumng","glossary","homepage","htmlactivity","oucollaborate","oucontent","ouwiki","page","questionnaire","quiz","repeatactivity","resource","subpage","url","CMA","TMA","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result","date_registration.x","date_unregistration.x","date_registration.y","date_unregistration.y"
"94",236090,NA,NA,3.19047619047619,1,3.77777777777778,1,1.5,7.11111111111111,2.28571428571429,1,1.27272727272727,7.95918367346939,NA,1.38636363636364,1.86857142857143,1.15625,71,64.4,"F","East Anglian Region","Lower Than A Level","50-60%","0-35",0,180,"N","Fail",-137,NA,-137,NA
"95",237891,NA,NA,1.65882352941176,NA,3.54081632653061,1.33333333333333,NA,4.63841807909604,1.5,NA,1,9.94339622641509,NA,1.22222222222222,1.49324324324324,1.2,85,72.4,"M","Scotland","A Level or Equivalent","50-60%","0-35",1,120,"N","Pass",-37,NA,-37,NA
"96",249357,5,NA,3.33333333333333,NA,5.36986301369863,2,NA,8.06666666666667,2.2,1,1.66666666666667,10.7931034482759,NA,2.04761904761905,2.35757575757576,1.1304347826087,88.1428571428571,75.6,"M","North Region","Post Graduate Qualification","","35-55",0,60,"N","Pass",11,NA,11,NA
"97",251166,4.66666666666667,1,3.4321608040201,NA,5.34965034965035,1.2,1.66666666666667,6.2280701754386,4.45454545454545,1.85714285714286,1.2,10.6463414634146,NA,1.36111111111111,2.20512820512821,1.40384615384615,78.4285714285714,72.8,"M","South West Region","A Level or Equivalent","50-60%","0-35",0,60,"N","Fail",-95,NA,-95,NA
"98",253633,NA,NA,3.578125,3,4.21590909090909,2,NA,8.75647668393782,2.27272727272727,1,NA,10.7777777777778,NA,1.2,1.93854748603352,1.25,86.5714285714286,83.4,"M","South West Region","Lower Than A Level","30-40%","0-35",0,60,"N","Pass",-37,NA,-37,NA
"99",253763,1.8,1,3.125,NA,5.57894736842105,1,1,7.88836104513064,6.27777777777778,1.6,1.16666666666667,12.047619047619,NA,1.07142857142857,1.91095890410959,1.28125,85,84.6,"M","Wales","A Level or Equivalent","20-30%","35-55",0,90,"N","Distinction",-23,NA,-23,NA
"100",258245,3,NA,2.11340206185567,NA,3.39080459770115,2.33333333333333,1,5.12698412698413,NA,NA,1.5,11.0694444444444,NA,1.17391304347826,1.47590361445783,1.2,69,65.2,"F","North Western Region","Lower Than A Level","0-10%","0-35",0,60,"Y","Pass",-120,NA,-120,NA
"101",258509,NA,NA,1.72727272727273,NA,2.72897196261682,1,1,5.01683501683502,1,1.2,1,7.75903614457831,NA,1.04545454545455,1.42657342657343,1.03846153846154,87.8571428571429,75.6,"M","Scotland","HE Qualification","90-100%","0-35",0,90,"N","Pass",-37,NA,-37,NA
"102",258978,NA,NA,2.09090909090909,NA,4.0655737704918,1,NA,4.54464285714286,1,NA,NA,14.4342105263158,NA,1.425,1.72077922077922,1.41666666666667,69.4285714285714,77.4,"F","South Region","A Level or Equivalent","20-30%","0-35",1,60,"N","Pass",-115,NA,-115,NA
"103",261863,NA,NA,1.97058823529412,NA,2.69230769230769,1,1,2.93333333333333,2.22222222222222,2,NA,1.25,NA,1.5,1.31481481481481,1,NA,60.6666666666667,"M","Scotland","Lower Than A Level","20-30%","0-35",0,120,"N","Withdrawn",-107,192,-107,192
"104",262025,NA,NA,3.38078291814947,NA,4.93396226415094,1.75,3.5,5.49668874172185,3,1,NA,7.6031746031746,NA,1.26666666666667,1.82170542635659,1.3,90.8571428571429,95,"F","Scotland","A Level or Equivalent","60-70%","35-55",0,60,"N","Pass",-79,NA,-79,NA
"105",262394,NA,NA,2.20833333333333,NA,2.16981132075472,1,1,7.625,NA,NA,NA,9.63513513513514,NA,1.33333333333333,1.54117647058824,1,65.7142857142857,58.8,"M","South Region","A Level or Equivalent","40-50%","0-35",0,60,"N","Fail",-148,NA,-148,NA
"106",263862,4.625,NA,2.54320987654321,NA,4.12676056338028,1,NA,6.37662337662338,2.36363636363636,1,1.18518518518519,13.6842105263158,NA,1.14285714285714,1.5,1.18518518518519,91.2857142857143,89.2,"M","West Midlands Region","A Level or Equivalent","90-100%","35-55",0,60,"N","Distinction",-37,NA,-37,NA
"107",265497,NA,NA,5.20754716981132,NA,3.07017543859649,1,2.27272727272727,4.775,2,NA,NA,10.2820512820513,NA,1.84615384615385,1.79710144927536,1.33333333333333,92.1428571428571,91.25,"M","North Western Region","HE Qualification","0-10%","0-35",0,60,"N","Pass",-30,NA,-30,NA
"108",268823,NA,NA,1,NA,3.5,NA,NA,5.8,3,NA,NA,10.4285714285714,NA,1.5,1.23076923076923,2,84,88,"M","Wales","No Formal quals","10-20","0-35",0,60,"N","Fail",-31,NA,-31,NA
"109",269584,1.66666666666667,NA,1.36842105263158,NA,2.96296296296296,1.33333333333333,NA,4.72058823529412,NA,1,NA,8.88571428571429,NA,1.05882352941176,1.64646464646465,1.18181818181818,90.8571428571429,62,"M","Scotland","A Level or Equivalent","40-50%","35-55",0,90,"N","Pass",-36,NA,-36,NA
"110",270421,NA,NA,4.28888888888889,NA,4.93478260869565,NA,NA,8.18791946308725,NA,1,NA,23.2638888888889,NA,1.59259259259259,2.24742268041237,1.66666666666667,98,78.6,"F","West Midlands Region","A Level or Equivalent","40-50%","0-35",2,90,"N","Pass",-28,NA,-28,NA
"111",275127,NA,NA,3.77777777777778,NA,3.85714285714286,1,NA,6.7,1,NA,NA,NA,NA,1.55555555555556,2.05263157894737,NA,NA,50,"M","Wales","A Level or Equivalent","80-90%","0-35",0,120,"N","Withdrawn",-15,NA,-15,NA
"112",276265,4.5,1,2.77777777777778,NA,4.36170212765957,NA,NA,9.22006472491909,2.09090909090909,1,NA,13.9333333333333,NA,1.15789473684211,2.22222222222222,1.44444444444444,73.8571428571429,75.2,"M","Scotland","A Level or Equivalent","80-90%","0-35",2,60,"Y","Pass",-15,NA,-15,NA
"113",276337,NA,NA,2.33333333333333,NA,3.40909090909091,1,NA,2.27777777777778,1,NA,NA,7.25,NA,1.125,1.37931034482759,NA,NA,75,"M","South Region","Lower Than A Level","90-100%","0-35",1,120,"Y","Withdrawn",-128,128,-128,128
"114",277384,NA,NA,2.83870967741935,NA,5.48648648648649,1,NA,8.87012987012987,8.875,NA,1.5,3.58620689655172,NA,1.2,2.06896551724138,1.1,NA,73,"M","London Region","Lower Than A Level","30-40%","0-35",0,120,"N","Withdrawn",-122,12,-122,12
"115",278380,1,NA,5,NA,3.04347826086957,1.2,NA,7.03517587939699,3.2,1.5,1.5,15.84375,NA,1.21052631578947,1.832,1.5,82.1428571428571,68.2,"M","North Region","Lower Than A Level","60-70%","0-35",0,60,"N","Pass",-70,NA,-70,NA
"116",279440,4.5,2,3.16,1,4.06593406593407,3,1.33333333333333,4.75688073394495,2.8,1,1.15625,7.71428571428571,NA,1.15625,1.71641791044776,1.14285714285714,91.5714285714286,89.6,"F","Scotland","HE Qualification","0-10%","0-35",0,60,"N","Pass",-29,NA,-29,NA
"117",279653,2.5,2,2.84210526315789,NA,4.64238410596027,1.6,NA,5.87333333333333,3.22222222222222,1,1.16666666666667,6.89285714285714,NA,1.14705882352941,1.90613718411552,1.28846153846154,92.5714285714286,86.6,"F","South Region","HE Qualification","90-100%","35-55",0,120,"N","Distinction",-102,NA,-102,NA
"118",279883,NA,NA,1.73333333333333,NA,3.63636363636364,1,NA,4.32258064516129,1,1,NA,5.3,NA,1,1.48148148148148,1,NA,56,"M","East Midlands Region","A Level or Equivalent","0-10%","0-35",0,180,"N","Withdrawn",-25,12,-25,12
"119",281134,2.83333333333333,2,2.48809523809524,NA,4.47204968944099,1.66666666666667,1.66666666666667,5.45192307692308,2.5,1.33333333333333,1.07692307692308,6.81196581196581,NA,1.29166666666667,1.44255319148936,1.34782608695652,88,83,"F","Scotland","A Level or Equivalent","20-30%","0-35",0,90,"N","Pass",-28,NA,-28,NA
"120",282849,NA,NA,2.25,NA,4.76190476190476,1.5,NA,8.52278820375335,1.44444444444444,1,1.5,8.11340206185567,NA,1.08333333333333,1.69201520912548,1.4,77.5714285714286,80.8,"M","North Western Region","A Level or Equivalent","0-10%","0-35",0,60,"N","Pass",-15,NA,-15,NA
"121",283402,1,NA,3.16438356164384,NA,5.0078125,1.25,3,6.63973063973064,4.2,1.75,1.36363636363636,18.025974025974,NA,1.62790697674419,2.66037735849057,1.40625,75.1428571428571,90.8,"M","London Region","HE Qualification","30-40%","0-35",0,60,"N","Pass",-11,NA,-11,NA
"122",286778,NA,1,3.22689075630252,NA,3.5049504950495,1.75,1,5.96888888888889,4.5,3,NA,10.3392857142857,NA,2.04,1.688,1.25,84.5714285714286,87.2,"F","Wales","A Level or Equivalent","40-50%","0-35",0,60,"N","Distinction",-14,NA,-14,NA
"123",287079,NA,NA,3.60810810810811,NA,3.51923076923077,1.25,1.33333333333333,6.65317919075145,4.5,NA,1.5,10.8552631578947,NA,1.42222222222222,1.83703703703704,1.46153846153846,59.8571428571429,50.6,"M","London Region","HE Qualification","40-50%","35-55",2,60,"N","Fail",-44,NA,-44,NA
"124",287258,3.11111111111111,2,2.68544600938967,NA,3.96521739130435,1.14285714285714,1.625,6.66071428571429,2.33333333333333,1,1.14814814814815,8.91803278688525,NA,1.14285714285714,1.6125,1.35483870967742,74.8571428571429,83.2,"M","Scotland","A Level or Equivalent","60-70%","35-55",0,60,"N","Pass",-136,NA,-136,NA
"125",289247,NA,NA,1.55,NA,4.70588235294118,1.33333333333333,NA,6.95652173913043,1.25,1,1.22222222222222,10.9433962264151,NA,1,1.63522012578616,1.52631578947368,85.8571428571429,86.8,"M","South Region","HE Qualification","80-90%","0-35",0,90,"N","Distinction",-25,NA,-25,NA
"126",294112,NA,NA,3.15503875968992,NA,4.93506493506494,1.5,1.875,4.76190476190476,2.23076923076923,1.5,1.5,4.89285714285714,NA,1.33333333333333,2.06338028169014,1.09090909090909,NA,81,"M","Scotland","A Level or Equivalent","40-50%","0-35",0,150,"N","Fail",-28,NA,-28,NA
"127",294219,7.75,1,3.14659685863874,NA,6.30656934306569,1.25,1.33333333333333,7.188,6.41176470588235,1.375,1.28571428571429,8.7962962962963,NA,1.09090909090909,1.90376569037657,1.22222222222222,91.2857142857143,93,"F","North Western Region","A Level or Equivalent","30-40%","35-55",0,60,"N","Distinction",-45,NA,-45,NA
"128",294920,NA,NA,3.71428571428571,NA,10.25,1.14285714285714,2,6.25862068965517,3.14285714285714,1.25,NA,5.8695652173913,NA,1.66666666666667,2.46320346320346,1.32142857142857,NA,83,"M","Scotland","Post Graduate Qualification","20-30%","35-55",0,60,"N","Withdrawn",-93,93,-93,93
"129",294929,1,NA,5.03225806451613,NA,4.50714285714286,2,1,8.5,12.7142857142857,NA,2,5.9620253164557,NA,3.07692307692308,2.46710526315789,1,50.8571428571429,70.25,"M","North Western Region","A Level or Equivalent","50-60%","35-55",0,90,"N","Pass",-148,NA,-148,NA
"130",295893,NA,NA,1.7,NA,4,NA,NA,3.76923076923077,NA,NA,NA,1.83333333333333,NA,1,1.57142857142857,1,NA,23,"M","East Midlands Region","A Level or Equivalent","10-20","0-35",0,60,"Y","Fail",-43,NA,-43,NA
"131",297218,NA,NA,1.77551020408163,NA,2.6734693877551,1,2,2.66037735849057,3.33333333333333,1,1,7.09278350515464,NA,1.46428571428571,1.41025641025641,1.35135135135135,88.4285714285714,78.2,"M","Yorkshire Region","A Level or Equivalent","60-70%","0-35",0,210,"N","Pass",-9,NA,-9,NA
"132",297341,2.5,NA,2.31578947368421,NA,3.5875,1.33333333333333,1.85714285714286,3.51829268292683,2.1,1.16666666666667,1.5,12.7474747474747,NA,1.23076923076923,1.53416149068323,1.30769230769231,90.4285714285714,90.5,"F","East Midlands Region","A Level or Equivalent","10-20","0-35",0,120,"Y","Pass",-22,NA,-22,NA
"133",301074,1,NA,2.425,NA,4.44144144144144,1,NA,5.50617283950617,3.83333333333333,NA,1.25,11.2068965517241,NA,1.25,1.68840579710145,1.0952380952381,86.8571428571429,87.4,"M","South Region","Lower Than A Level","20-30%","0-35",1,120,"N","Pass",-120,NA,-120,NA
"134",301561,NA,NA,4.1,NA,5,1.5,NA,2,NA,1,NA,8.33333333333333,NA,1.16666666666667,2.03448275862069,1,NA,68,"M","South West Region","Lower Than A Level","30-40%","0-35",1,60,"N","Withdrawn",-52,159,-52,159
"135",305064,NA,NA,2.7115987460815,NA,5.98765432098765,1.8,1.2,6.35,2.07692307692308,1,1.33333333333333,10.4666666666667,NA,1.19565217391304,1.66375545851528,1.27083333333333,81.8571428571429,91.6,"M","South Region","Lower Than A Level","20-30%","0-35",0,180,"N","Pass",-86,NA,-86,NA
"136",305659,7.66666666666667,4,2.44,NA,4.07407407407407,1,1,6.17796610169492,2.75,1,NA,10.8292682926829,NA,1.05882352941176,1.58585858585859,1.22727272727273,91.1428571428571,87.8,"M","South East Region","A Level or Equivalent","80-90%","0-35",0,90,"N","Distinction",-28,NA,-28,NA
"137",310205,1.5,NA,2.81720430107527,NA,3.47435897435897,1.25,NA,8.55555555555556,2.16666666666667,NA,1.26666666666667,16.15,NA,1.17391304347826,1.62121212121212,1.16666666666667,64.7142857142857,67.6,"M","South West Region","Lower Than A Level","40-50%","0-35",1,60,"N","Fail",-79,NA,-79,NA
"138",312126,NA,NA,3.28787878787879,NA,5.25,1.66666666666667,1,3.63333333333333,1.5,1,NA,12.2666666666667,NA,1.22222222222222,1.74193548387097,2,80.5,77,"M","East Anglian Region","Lower Than A Level","60-70%","0-35",0,60,"N","Withdrawn",-22,12,-22,12
"139",312231,NA,NA,2.55555555555556,NA,4,NA,NA,6.01923076923077,1,1,NA,12.0238095238095,NA,1.06666666666667,2.12,1.4,82.8571428571429,89,"M","East Midlands Region","HE Qualification","30-40%","0-35",0,60,"N","Pass",-81,NA,-81,NA
"140",312960,NA,NA,1.5,NA,2.41666666666667,NA,NA,4.76923076923077,NA,NA,NA,13.2619047619048,NA,1,2.12698412698413,2,84.8571428571429,44,"M","East Anglian Region","HE Qualification","80-90%","0-35",0,120,"N","Pass",-72,NA,-72,NA
"141",315795,NA,NA,3.015625,NA,3.80357142857143,1.5,1,3.23423423423423,1,1,NA,6.56410256410256,NA,1.17391304347826,1.82352941176471,1.5,45.7142857142857,48.6,"M","South Region","Lower Than A Level","70-80%","0-35",0,60,"N","Pass",-10,NA,-10,NA
"142",316082,NA,NA,2.79518072289157,NA,3.13953488372093,2,NA,5,1,1,NA,17.2972972972973,NA,1.48484848484848,1.73493975903614,1.6,72.5714285714286,85.8,"M","East Anglian Region","A Level or Equivalent","20-30%","0-35",0,60,"N","Distinction",-68,NA,-68,NA
"143",318139,NA,NA,4.25,NA,3.81481481481481,1.75,NA,2.19047619047619,1.5,1,NA,5.88461538461539,NA,1.2,1.84210526315789,1,71,67,"M","Yorkshire Region","A Level or Equivalent","50-60%","0-35",0,120,"N","Withdrawn",-68,79,-68,79
"144",318147,3.25,3,2.95744680851064,NA,4.5,1.66666666666667,NA,8.44805194805195,2.36363636363636,1,1.16666666666667,7.00714285714286,NA,1.3953488372093,2.02439024390244,1.68965517241379,82.2857142857143,68.4,"M","East Anglian Region","Lower Than A Level","50-60%","0-35",0,60,"N","Pass",-64,NA,-64,NA
"145",319073,NA,1,3.38405797101449,NA,4.05263157894737,1.33333333333333,4.5,6.48969072164948,3.6,1,1.5,12.0350877192982,NA,1.22727272727273,2.1875,1.125,81.4285714285714,76.2,"F","Ireland","A Level or Equivalent","50-60%","0-35",0,120,"N","Pass",-22,NA,-22,NA
"146",320133,4.61538461538461,3,2.5,NA,5.88888888888889,1.66666666666667,1,8.27608695652174,2.07692307692308,1.33333333333333,1.11904761904762,5.50632911392405,NA,1.3030303030303,1.68787878787879,1.24074074074074,95.1428571428571,88.8,"F","South Region","A Level or Equivalent","10-20","0-35",0,90,"N","Distinction",-25,NA,-25,NA
"147",320612,3.16666666666667,2,2.49458483754513,NA,3.93827160493827,1.16666666666667,1.45714285714286,6.60057471264368,3.04761904761905,1.07692307692308,1.1875,5.14835164835165,NA,1.17241379310345,1.90774907749077,1.23333333333333,84.8571428571429,84.8,"M","East Midlands Region","HE Qualification","80-90%","35-55",0,60,"N","Distinction",-25,NA,-25,NA
"148",322499,NA,NA,2.47142857142857,NA,2.60526315789474,1.33333333333333,NA,5.26923076923077,3.8,1,1.5,5.73684210526316,NA,1.14285714285714,1.72727272727273,1.5,91,85,"M","Scotland","A Level or Equivalent","90-100%","0-35",0,120,"N","Withdrawn",-32,234,-32,234
"149",324331,NA,NA,6.55555555555556,NA,5,NA,1,1.8,NA,NA,NA,2.5,NA,NA,1.71428571428571,NA,84,43.3333333333333,"M","North Western Region","Lower Than A Level","70-80%","35-55",1,60,"N","Fail",-32,NA,-32,NA
"150",325750,1,2,6.83333333333333,NA,11.4,1,NA,8.39473684210526,2,NA,NA,17.7428571428571,NA,1,2.73684210526316,1,70.8571428571429,60.8,"M","Scotland","HE Qualification","10-20","35-55",2,120,"N","Pass",-88,NA,-88,NA
"151",328797,NA,NA,3.5,NA,6.02702702702703,1.5,1,4.2,2.66666666666667,1,1.5,3,NA,2.23076923076923,2.90361445783133,1.71428571428571,NA,65.75,"M","Scotland","HE Qualification","70-80%","35-55",1,60,"N","Fail",-42,NA,-42,NA
"152",329895,NA,NA,3,NA,2.32258064516129,NA,NA,5.61111111111111,1,NA,NA,12.7631578947368,NA,1.36363636363636,1.51724137931034,1,83.4285714285714,79.5,"M","East Anglian Region","A Level or Equivalent","50-60%","35-55",3,60,"N","Pass",-21,NA,-21,NA
"153",331789,3.5,NA,1.75,NA,4.41059602649007,1.66666666666667,2,5.13819095477387,3.25,1,1.175,10.25,NA,1.06896551724138,1.69958847736626,1.17073170731707,62.7142857142857,70.4,"M","South East Region","Lower Than A Level","60-70%","0-35",0,60,"N","Pass",-108,NA,-108,NA
"154",332237,NA,NA,1.66666666666667,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,"M","South Region","HE Qualification","90-100%","0-35",1,60,"N","Fail",-34,NA,-34,NA
"155",333993,3,1,3.24137931034483,NA,3.84536082474227,1,1.8,4.46,3.14285714285714,3,1.5,7.34782608695652,NA,2,1.80729166666667,1.19444444444444,86.2857142857143,79,"M","North Western Region","A Level or Equivalent","20-30%","0-35",0,60,"N","Pass",-106,NA,-106,NA
"156",334224,NA,NA,2.35714285714286,NA,2.76923076923077,NA,NA,3.63157894736842,NA,1,NA,2,NA,1.05263157894737,1.51515151515152,NA,NA,33.3333333333333,"M","North Western Region","Lower Than A Level","0-10%","0-35",2,60,"Y","Withdrawn",-59,145,-59,145
"157",335095,NA,NA,2.16551724137931,4,3.21621621621622,1,3.5,5.23563218390805,2.36363636363636,1,1.5,8.0625,NA,1.11538461538462,1.64429530201342,1.0625,83.4285714285714,84.75,"M","South West Region","A Level or Equivalent","80-90%","0-35",1,120,"N","Pass",-103,NA,-103,NA
"158",337000,3.25,NA,2.19298245614035,NA,3.01197604790419,1.33333333333333,NA,5.01796407185629,1.4,1.16666666666667,1.0952380952381,7.578125,NA,1.08695652173913,1.88118811881188,1.32142857142857,87.4285714285714,73.4,"M","South West Region","Lower Than A Level","10-20","35-55",0,60,"N","Pass",-22,NA,-22,NA
"159",338689,1.66666666666667,NA,1.84210526315789,NA,2.93181818181818,1.5,1,3.35789473684211,2.8,1,1,8.81481481481481,NA,1.18181818181818,1.50833333333333,1.125,90.7142857142857,83.6,"M","West Midlands Region","HE Qualification","0-10%","0-35",0,150,"N","Pass",-66,NA,-66,NA
"160",338806,NA,NA,2.32432432432432,NA,2.5,NA,NA,4.1358024691358,NA,1,NA,13.8863636363636,NA,1.25,2.03333333333333,1.875,69.8571428571429,51.4,"M","North Region","Lower Than A Level","70-80%","0-35",3,120,"N","Pass",-23,NA,-23,NA
"161",339519,4.09090909090909,2,2.81578947368421,NA,4.83720930232558,1.25,1.2,5.67753623188406,2.25,1.53846153846154,1.07692307692308,12.6440677966102,NA,1.25,1.84571428571429,1.5625,70.5714285714286,63.2,"M","South East Region","Lower Than A Level","40-50%","0-35",0,120,"N","Pass",-32,NA,-32,NA
"162",340831,NA,NA,2.30434782608696,NA,2.66666666666667,1.5,NA,2.81481481481481,NA,NA,NA,1,NA,1.81818181818182,1.56818181818182,1.28571428571429,NA,62,"M","West Midlands Region","A Level or Equivalent","30-40%","35-55",0,120,"N","Withdrawn",-29,69,-29,69
"163",341093,NA,NA,1.61111111111111,NA,2.33333333333333,1,NA,4.75,2,1,1.5,2.6,NA,1.75,1.25925925925926,1.5,NA,70,"M","South West Region","A Level or Equivalent","10-20","0-35",2,120,"N","Fail",-93,NA,-93,NA
"164",341457,NA,NA,3.37209302325581,8,5.125,1.28571428571429,1,7.01351351351351,4.42857142857143,1,1.2,11.25,NA,1.21428571428571,2.23809523809524,1.0625,86,76.6666666666667,"F","Scotland","HE Qualification","0-10%","0-35",0,60,"N","Withdrawn",-144,135,-144,135
"165",341629,1,1,2.74157303370787,NA,4.0126582278481,1,1.5,7.30508474576271,2.8,1.25,1,10.1132075471698,NA,1.43478260869565,1.68503937007874,1.5,81.1666666666667,82,"M","Wales","HE Qualification","10-20","0-35",0,150,"N","Fail",-21,NA,-21,NA
"166",343709,NA,NA,2.25,NA,3.32142857142857,1,NA,2.8,NA,1,NA,17.2972972972973,NA,1.2,2.16176470588235,1,66.8571428571429,54.8,"M","North Western Region","Lower Than A Level","10-20","0-35",0,60,"N","Pass",-36,NA,-36,NA
"167",345271,NA,NA,4.57043073341094,NA,10.4932735426009,1.33333333333333,5.14285714285714,7.98477157360406,2.82608695652174,1,1.57142857142857,14.0340909090909,NA,1.26470588235294,1.87096774193548,1.5,88.2857142857143,92.4,"M","North Region","A Level or Equivalent","30-40%","35-55",1,60,"N","Distinction",-109,NA,-109,NA
"168",347197,3,NA,3.88059701492537,1,5.24271844660194,1.5,1,7.78181818181818,1.6,1,1.4,9.84684684684685,NA,1.41176470588235,2.07575757575758,1.33333333333333,94.7142857142857,92.6,"M","North Western Region","Lower Than A Level","80-90%","35-55",0,60,"N","Distinction",-49,NA,-49,NA
"169",348108,1,NA,2.02702702702703,NA,3.15189873417722,1,1.5,4.66666666666667,1.75,2,NA,11.9310344827586,NA,1.175,1.76363636363636,2.1,84.4285714285714,77.2,"M","Scotland","A Level or Equivalent","50-60%","0-35",1,120,"N","Pass",-56,NA,-56,NA
"170",348324,NA,NA,2.16,NA,3.66666666666667,1,1.21428571428571,3.34328358208955,3,NA,1.5,14.3863636363636,NA,1.07407407407407,1.42268041237113,1.45833333333333,68.2857142857143,74,"M","South West Region","Lower Than A Level","30-40%","35-55",0,60,"N","Pass",-50,NA,-50,NA
"171",349515,NA,NA,3.45,2,4.24444444444444,1.6,1,4.59210526315789,1.8125,2,NA,12.4615384615385,NA,1.31034482758621,1.64356435643564,1.47619047619048,73.5714285714286,71,"M","South Region","Lower Than A Level","30-40%","0-35",0,60,"N","Pass",-53,NA,-53,NA
